,item_sku_id,dc_id,date,quantity,vendibility,original_price,discount,item_first_cate_cd,item_second_cate_cd,item_third_cate_cd,brand_code
20519,24,4,2017-12-26,0.0,1.0,,,7,31,314,1194
66184,37,5,2017-12-26,5.0,1.0,0.00182522815352,6.34246575342,7,29,149,148
41276,27,3,2017-12-26,0.0,1.0,,,1,7,32,538
69469,22,0,2017-12-26,4.0,1.0,0.00350043755469,7.5,7,29,144,485
18431,18,3,2017-12-26,0.0,1.0,,,1,3,11,39
71636,15,0,2017-12-26,6.0,1.0,0.0336292036505,9.87620817844,1,5,21,285
42501,27,5,2017-12-26,0.0,1.0,,,1,7,32,538
59050,23,0,2017-12-26,4.0,1.0,0.0108763595449,10.0,7,30,170,958
39132,30,0,2017-12-26,0.0,1.0,,,7,29,144,1125
36412,28,1,2017-12-26,1.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
55778,21,5,2017-12-26,0.0,1.0,,,1,4,52,399
61515,26,2,2017-12-26,1.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
36353,28,0,2017-12-26,4.0,1.0,0.0112389048631,5.10567296997,1,4,18,648
12187,17,0,2017-12-26,0.0,1.0,,,7,29,144,394
51123,32,5,2017-12-26,0.0,1.0,,,7,30,168,400
51730,11,4,2017-12-26,0.0,1.0,,,7,30,540,1264
13615,12,5,2017-12-26,0.0,1.0,,,7,31,151,367
58393,23,3,2017-12-26,0.0,1.0,,,7,30,170,958
32240,36,2,2017-12-26,0.0,1.0,,,1,5,21,284
62514,26,5,2017-12-26,0.0,1.0,,,1,3,6,332
52418,29,4,2017-12-26,0.0,0.0,,,7,29,148,1450
10696,19,5,2017-12-26,2.0,0.0,0.0123765470684,9.24242424242,1,4,14,738
11243,31,1,2017-12-27,0.0,1.0,,,7,30,166,90
22582,14,0,2017-12-27,1.0,1.0,0.00198774846856,8.11320754717,7,29,149,749
45410,38,2,2017-12-27,0.0,1.0,,,7,31,175,874
10482,19,2,2017-12-27,5.0,1.0,0.0123765470684,10.0,1,4,14,738
12663,17,1,2017-12-27,1.0,1.0,0.00072509063633,10.0,7,29,144,394
11729,17,4,2017-12-27,0.0,1.0,,,7,29,144,394
20514,24,4,2017-12-27,0.0,1.0,,,7,31,314,1194
70741,22,2,2017-12-27,1.0,1.0,0.00350043755469,10.0,7,29,144,485
13952,12,3,2017-12-27,4.0,1.0,0.00612576572072,8.34693877551,7,31,151,367
52834,29,3,2017-12-27,0.0,1.0,,,7,29,148,1450
33878,28,0,2017-12-27,4.0,1.0,0.0112389048631,5.10567296997,1,4,18,648
13994,12,5,2017-12-27,4.0,1.0,0.00612576572072,8.34693877551,7,31,151,367
11204,31,4,2017-12-27,4.0,1.0,0.0045505688211,7.93956043956,7,30,166,90
14340,12,2,2017-12-27,12.0,1.0,0.00612576572072,8.34693877551,7,31,151,367
55698,21,4,2017-12-27,0.0,1.0,,,1,4,52,399
25984,40,0,2017-12-27,0.0,1.0,,,1,4,13,1069
64759,37,1,2017-12-27,24.0,1.0,0.00124015501938,8.23588709677,7,29,149,148
10313,19,0,2017-12-27,12.0,1.0,0.0123765470684,10.0,1,4,14,738
57398,23,3,2017-12-27,2.0,1.0,0.0108763595449,10.0,7,30,170,958
19226,18,5,2017-12-27,0.0,1.0,,,1,3,11,39
11188,31,5,2017-12-27,0.0,1.0,,,7,30,166,90
55946,21,1,2017-12-27,3.0,1.0,0.00373796724591,8.78595317726,1,4,52,399
39718,30,2,2017-12-27,0.0,1.0,,,7,29,144,1125
14470,12,0,2017-12-27,21.0,1.0,0.00612576572072,8.42653061224,7,31,151,367
32096,36,2,2017-12-27,0.0,1.0,,,1,5,21,284
19547,24,1,2017-12-27,5.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
68234,35,3,2017-12-27,2.0,1.0,0.0018752344043,10.0,1,7,32,158
27840,39,1,2017-12-27,49.0,1.0,0.0197137142143,7.56737903482,1,5,21,738
43109,38,5,2017-12-27,0.0,1.0,,,7,31,175,874
9081,13,1,2017-12-27,4.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
69686,22,5,2017-12-27,0.0,1.0,,,7,29,144,485
22325,33,3,2017-12-27,3.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
25011,40,4,2017-12-27,0.0,1.0,,,1,4,13,1069
52385,11,0,2017-12-27,0.0,1.0,,,7,30,540,1264
67234,34,0,2017-12-27,52.0,1.0,0.000487560945118,3.82051282051,7,30,166,207
19620,24,3,2017-12-27,0.0,1.0,,,7,31,314,1194
22641,14,3,2017-12-27,0.0,1.0,,,7,29,149,749
39653,30,0,2017-12-27,1.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
31450,36,0,2017-12-27,3.0,1.0,0.237404675584,3.89152185361,1,5,21,284
19032,18,1,2017-12-27,3.0,1.0,0.0248781097637,10.0,1,3,11,39
67289,34,1,2017-12-27,15.0,1.0,0.000487560945118,3.23076923077,7,30,166,207
8248,13,4,2017-12-27,2.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
31359,36,5,2017-12-27,0.0,1.0,,,1,5,21,284
46548,20,0,2017-12-27,306.0,1.0,0.000250031253907,5.0,7,30,539,1143
22203,33,2,2017-12-27,1.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
12173,17,0,2017-12-27,0.0,1.0,,,7,29,144,394
46012,20,1,2017-12-27,81.0,1.0,0.000250031253907,5.0,7,30,539,1143
19680,24,0,2017-12-27,5.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
9200,13,5,2017-12-27,1.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
65292,37,4,2017-12-27,23.0,1.0,0.00107138392299,8.96149358226,7,29,149,148
68060,35,4,2017-12-27,2.0,1.0,0.0018752344043,10.0,1,7,32,158
22685,14,4,2017-12-27,1.0,1.0,0.00198774846856,8.11320754717,7,29,149,749
19494,24,2,2017-12-27,0.0,1.0,,,7,31,314,1194
18255,18,0,2017-12-27,4.0,1.0,0.0248781097637,10.0,1,3,11,39
52333,11,1,2017-12-27,0.0,1.0,,,7,30,540,1264
39419,30,5,2017-12-27,0.0,1.0,,,7,29,144,1125
39773,30,4,2017-12-27,0.0,1.0,,,7,29,144,1125
39695,30,1,2017-12-27,3.0,1.0,0.00197524690586,3.31012658228,7,29,144,1125
22087,33,0,2017-12-27,15.0,1.0,0.0373796724591,7.32441471572,1,4,18,588
17273,18,3,2017-12-27,0.0,1.0,,,1,3,11,39
10958,31,3,2017-12-27,0.0,1.0,,,7,30,166,90
28208,39,0,2017-12-27,51.0,1.0,0.0198524815602,7.53085642317,1,5,21,738
7955,13,2,2017-12-27,7.0,1.0,0.00225028128516,8.63333333333,7,29,149,518
42446,27,0,2017-12-27,0.0,1.0,,,1,7,32,538
34707,28,1,2017-12-27,1.0,0.0,,,1,4,18,648
41400,27,4,2017-12-27,0.0,0.0,,,1,7,32,538
46409,20,2,2017-12-27,99.0,1.0,0.000250031253907,5.0,7,30,539,1143
50169,32,0,2017-12-27,4.0,1.0,0.00236279534942,9.20634920635,7,30,168,400
28728,39,3,2017-12-27,14.0,1.0,0.0197887235904,7.65304188515,1,5,21,738
32004,36,1,2017-12-27,1.0,1.0,,,1,5,21,284
12550,17,3,2017-12-27,0.0,1.0,,,7,29,144,394
51999,11,2,2017-12-27,0.0,1.0,,,7,30,540,1264
67021,34,3,2017-12-27,15.0,1.0,0.000487560945118,2.89743589744,7,30,166,207
66745,34,5,2017-12-27,0.0,1.0,,,7,30,166,207
25358,40,5,2017-12-27,0.0,0.0,,,1,4,13,1069
18916,18,4,2017-12-27,1.0,1.0,0.0248781097637,10.0,1,3,11,39
21175,33,1,2017-12-27,3.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
68330,35,2,2017-12-27,0.0,1.0,,,1,7,32,158
8672,13,3,2017-12-27,7.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
25053,40,1,2017-12-27,2.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
32177,36,4,2017-12-27,0.0,1.0,,,1,5,21,284
41818,27,5,2017-12-27,0.0,1.0,,,1,7,32,538
13403,12,1,2017-12-27,7.0,1.0,0.00612576572072,8.34693877551,7,31,151,367
45788,38,0,2017-12-27,8.0,1.0,0.000437554694337,10.0,7,31,175,874
39850,30,3,2017-12-27,0.0,1.0,,,7,29,144,1125
20148,24,5,2017-12-27,1.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
12055,17,5,2017-12-27,0.0,1.0,,,7,29,144,394
22710,14,5,2017-12-27,0.0,1.0,,,7,29,149,749
70606,22,0,2017-12-27,1.0,1.0,0.00350043755469,7.32857142857,7,29,144,485
8840,13,0,2017-12-27,17.0,1.0,0.00220652581573,8.77053824363,7,29,149,518
52159,11,4,2017-12-27,0.0,1.0,,,7,30,540,1264
10879,31,0,2017-12-27,10.0,1.0,0.00386298287286,9.35275080906,7,30,166,90
10017,19,3,2017-12-27,12.0,1.0,0.0123765470684,10.0,1,4,14,738
67417,35,0,2017-12-27,5.0,1.0,0.0018752344043,10.0,1,7,32,158
40559,27,3,2017-12-27,0.0,1.0,,,1,7,32,538
45212,38,1,2017-12-27,0.0,1.0,,,7,31,175,874
59593,23,2,2017-12-27,0.0,1.0,,,7,30,170,958
17834,18,2,2017-12-27,1.0,1.0,0.0248781097637,10.0,1,3,11,39
27026,39,5,2017-12-27,6.0,1.0,0.0196687085886,7.88152291362,1,5,21,738
9404,16,5,2017-12-27,0.0,0.0,,,1,5,21,534
54159,29,1,2017-12-27,0.0,0.0,,,7,29,148,1450
51485,11,3,2017-12-27,0.0,1.0,,,7,30,540,1264
70096,22,4,2017-12-27,1.0,1.0,0.00350043755469,10.0,7,29,144,485
50095,32,3,2017-12-27,10.0,1.0,0.00190023752969,10.0,7,30,168,400
71568,15,0,2017-12-27,6.0,1.0,0.0336292036505,10.0,1,5,21,285
22955,14,1,2017-12-27,3.0,1.0,0.00198774846856,9.37106918239,7,29,149,749
51377,32,1,2017-12-27,0.0,1.0,,,7,30,168,400
45874,20,5,2017-12-27,18.0,1.0,0.000250031253907,5.0,7,30,539,1143
35297,28,3,2017-12-27,2.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
9348,16,2,2017-12-27,1.0,1.0,0.0173771721465,10.0,1,5,21,534
48619,32,4,2017-12-27,0.0,1.0,,,7,30,168,400
66592,34,4,2017-12-27,12.0,0.0,0.000487560945118,6.92307692308,7,30,166,207
51392,32,2,2017-12-27,3.0,1.0,0.00236279534942,9.6455026455,7,30,168,400
44800,38,4,2017-12-27,0.0,1.0,,,7,31,175,874
60679,26,5,2017-12-27,0.0,1.0,,,1,3,6,332
62574,26,1,2017-12-27,0.0,1.0,,,1,3,6,332
32723,25,0,2017-12-27,0.0,1.0,,,7,30,170,783
67523,35,5,2017-12-27,0.0,1.0,,,1,7,32,158
36298,28,4,2017-12-27,1.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
42232,27,2,2017-12-27,0.0,1.0,,,1,7,32,538
53166,29,2,2017-12-27,0.0,0.0,,,7,29,148,1450
59884,23,0,2017-12-27,0.0,1.0,,,7,30,170,958
53637,29,4,2017-12-27,0.0,0.0,,,7,29,148,1450
32603,25,3,2017-12-27,0.0,1.0,,,7,30,170,783
12906,17,2,2017-12-27,0.0,1.0,,,7,29,144,394
14064,12,4,2017-12-27,9.0,1.0,0.00612576572072,8.34693877551,7,31,151,367
35904,28,2,2017-12-27,0.0,0.0,,,1,4,18,648
61899,26,4,2017-12-27,1.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
45947,20,4,2017-12-27,73.0,1.0,0.000250031253907,5.0,7,30,539,1143
32809,25,5,2017-12-27,0.0,1.0,,,7,30,170,783
68765,22,1,2017-12-27,1.0,1.0,0.00350043755469,7.5,7,29,144,485
51757,11,5,2017-12-27,0.0,1.0,,,7,30,540,1264
46632,20,3,2017-12-27,57.0,1.0,0.000250031253907,5.0,7,30,539,1143
56211,21,2,2017-12-27,2.0,1.0,0.00373796724591,10.0,1,4,52,399
53668,29,5,2017-12-27,0.0,1.0,,,7,29,148,1450
44793,38,3,2017-12-27,0.0,1.0,,,7,31,175,874
61996,26,2,2017-12-27,4.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
54413,21,0,2017-12-27,5.0,1.0,0.00373796724591,8.54180602007,1,4,52,399
61037,26,3,2017-12-27,5.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
68397,35,1,2017-12-27,3.0,1.0,0.00181272659082,10.0,1,7,32,158
71559,15,4,2017-12-27,1.0,1.0,0.0336292036505,10.0,1,5,21,285
58807,23,4,2017-12-27,0.0,1.0,,,7,30,170,958
9241,16,0,2017-12-27,0.0,1.0,,,1,5,21,534
22846,14,2,2017-12-27,0.0,1.0,,,7,29,149,749
27079,39,4,2017-12-27,21.0,1.0,0.0198774846856,7.48427672956,1,5,21,738
69826,22,3,2017-12-27,2.0,1.0,0.00350043755469,7.5,7,29,144,485
32644,25,1,2017-12-27,0.0,1.0,,,7,30,170,783
35158,28,5,2017-12-27,0.0,0.0,,,1,4,18,648
62016,26,0,2017-12-27,5.0,1.0,0.0797724715589,8.62090581414,1,3,6,332
54043,29,0,2017-12-27,0.0,1.0,,,7,29,148,1450
64629,37,5,2017-12-27,7.0,1.0,0.00134266783348,7.97020484171,7,29,149,148
66016,37,3,2017-12-27,12.0,1.0,0.00182522815352,6.50684931507,7,29,149,148
10744,19,4,2017-12-27,0.0,1.0,,,1,4,14,738
25887,40,3,2017-12-27,0.0,1.0,,,1,4,13,1069
55756,21,3,2017-12-27,2.0,1.0,0.00373796724591,8.17725752508,1,4,52,399
10808,19,1,2017-12-27,14.0,1.0,0.0123765470684,10.0,1,4,14,738
66571,34,2,2017-12-27,19.0,1.0,0.000487560945118,3.35897435897,7,30,166,207
29567,36,3,2017-12-27,0.0,1.0,,,1,5,21,284
66019,37,0,2017-12-27,62.0,1.0,0.00126640830104,8.04540967423,7,29,149,148
71634,15,3,2017-12-27,4.0,1.0,0.0336292036505,10.0,1,5,21,285
11022,31,2,2017-12-27,6.0,1.0,0.00423802975372,8.52507374631,7,30,166,90
71653,15,1,2017-12-27,8.0,1.0,0.0336292036505,10.0,1,5,21,285
71509,15,5,2017-12-27,0.0,1.0,,,1,5,21,285
10128,19,5,2017-12-27,0.0,0.0,,,1,4,14,738
42534,27,1,2017-12-27,0.0,1.0,,,1,7,32,538
25255,40,2,2017-12-27,0.0,1.0,,,1,4,13,1069
9273,16,1,2017-12-27,0.0,1.0,,,1,5,21,534
56762,21,5,2017-12-27,0.0,1.0,,,1,4,52,399
71619,15,2,2017-12-27,5.0,1.0,0.0336292036505,10.0,1,5,21,285
33055,25,2,2017-12-27,0.0,1.0,,,7,30,170,783
48574,32,5,2017-12-27,0.0,1.0,,,7,30,168,400
27603,39,2,2017-12-27,35.0,1.0,0.0198774846856,7.48427672956,1,5,21,738
21009,33,5,2017-12-27,0.0,0.0,,,1,4,18,588
9317,16,3,2017-12-27,0.0,1.0,,,1,5,21,534
9318,16,4,2017-12-27,2.0,1.0,0.0173771721465,10.0,1,5,21,534
58971,23,5,2017-12-27,0.0,1.0,,,7,30,170,958
59443,23,1,2017-12-27,0.0,1.0,,,7,30,170,958
33100,25,4,2017-12-27,0.0,1.0,,,7,30,170,783
65071,37,2,2017-12-27,14.0,1.0,0.00168896112014,7.03182827535,7,29,149,148
20877,33,4,2017-12-27,1.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
25705,40,5,2017-12-28,0.0,1.0,,,1,4,13,1069
52354,11,0,2017-12-28,0.0,1.0,,,7,30,540,1264
71608,15,1,2017-12-28,7.0,1.0,0.0336292036505,10.0,1,5,21,285
63971,37,2,2017-12-28,10.0,1.0,0.00182522815352,6.50684931507,7,29,149,148
13261,12,0,2017-12-28,33.0,1.0,0.00612576572072,8.58163265306,7,31,151,367
67287,34,5,2017-12-28,1.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
46520,20,4,2017-12-28,31.0,1.0,0.000250031253907,5.0,7,30,539,1143
51949,11,3,2017-12-28,0.0,1.0,,,7,30,540,1264
20234,24,5,2017-12-28,0.0,1.0,,,7,31,314,1194
45136,38,4,2017-12-28,0.0,1.0,,,7,31,175,874
9955,19,4,2017-12-28,0.0,1.0,,,1,4,14,738
71601,15,5,2017-12-28,2.0,1.0,0.0336292036505,10.0,1,5,21,285
43207,38,2,2017-12-28,0.0,1.0,,,7,31,175,874
10896,31,5,2017-12-28,0.0,1.0,,,7,30,166,90
61000,26,5,2017-12-28,0.0,1.0,,,1,3,6,332
66663,34,3,2017-12-28,4.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
57821,23,4,2017-12-28,0.0,1.0,,,7,30,170,958
22620,14,5,2017-12-28,0.0,1.0,,,7,29,149,749
39715,30,5,2017-12-28,0.0,1.0,,,7,29,144,1125
43619,38,3,2017-12-28,0.0,1.0,,,7,31,175,874
45537,38,0,2017-12-28,1.0,1.0,0.000331291411426,10.0,7,31,175,874
70165,22,3,2017-12-28,0.0,1.0,,,7,29,144,485
10955,31,3,2017-12-28,3.0,1.0,0.00486310788849,7.4293059126,7,30,166,90
19560,24,3,2017-12-28,1.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
71621,15,3,2017-12-28,2.0,1.0,0.0336292036505,10.0,1,5,21,285
52509,29,3,2017-12-28,0.0,1.0,,,7,29,148,1450
71617,15,0,2017-12-28,7.0,1.0,0.0336292036505,10.0,1,5,21,285
45880,20,1,2017-12-28,71.0,1.0,0.000250031253907,5.0,7,30,539,1143
32994,25,2,2017-12-28,0.0,1.0,,,7,30,170,783
10675,19,0,2017-12-28,14.0,1.0,0.0123765470684,9.96161616162,1,4,14,738
61038,26,3,2017-12-28,11.0,0.0,0.0823852981623,8.33080424886,1,3,6,332
31348,36,2,2017-12-28,1.0,1.0,0.237404675584,3.89152185361,1,5,21,284
45875,20,0,2017-12-28,59.0,1.0,0.000250031253907,5.0,7,30,539,1143
69159,22,4,2017-12-28,0.0,1.0,,,7,29,144,485
52132,11,4,2017-12-28,0.0,1.0,,,7,30,540,1264
46596,20,5,2017-12-28,13.0,1.0,0.000250031253907,5.0,7,30,539,1143
18797,18,3,2017-12-28,2.0,1.0,0.0248781097637,10.0,1,3,11,39
22627,14,0,2017-12-28,4.0,1.0,0.00198774846856,10.0,7,29,149,749
12274,17,4,2017-12-28,0.0,1.0,,,7,29,144,394
54777,21,1,2017-12-28,1.0,1.0,0.00373796724591,8.99665551839,1,4,52,399
22032,33,3,2017-12-28,2.0,0.0,0.0373796724591,6.97324414716,1,4,18,588
9282,16,5,2017-12-28,0.0,0.0,,,1,5,21,534
20697,33,2,2017-12-28,5.0,0.0,0.0373796724591,6.97658862876,1,4,18,588
40412,27,1,2017-12-28,0.0,1.0,,,1,7,32,538
33276,25,5,2017-12-28,0.0,1.0,,,7,30,170,783
58058,23,2,2017-12-28,1.0,1.0,0.0108763595449,10.0,7,30,170,958
39220,30,0,2017-12-28,10.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
67992,35,0,2017-12-28,3.0,1.0,0.0018752344043,10.0,1,7,32,158
65995,37,0,2017-12-28,173.0,1.0,0.00115639454932,8.54054054054,7,29,149,148
71575,15,4,2017-12-28,1.0,1.0,,,1,5,21,285
53271,29,4,2017-12-28,0.0,0.0,,,7,29,148,1450
61210,26,4,2017-12-28,0.0,1.0,,,1,3,6,332
21317,33,4,2017-12-28,1.0,0.0,0.0373796724591,6.95652173913,1,4,18,588
30876,36,3,2017-12-28,0.0,1.0,,,1,5,21,284
65305,37,4,2017-12-28,19.0,1.0,0.00100887610951,9.33085501859,7,29,149,148
33440,28,3,2017-12-28,2.0,0.0,0.0112389048631,4.99443826474,1,4,18,648
18097,18,5,2017-12-28,0.0,1.0,,,1,3,11,39
28434,39,3,2017-12-28,18.0,1.0,0.0195999499937,7.59025385891,1,5,21,738
51635,11,5,2017-12-28,0.0,1.0,,,7,30,540,1264
62184,26,0,2017-12-28,6.0,1.0,0.0801912739092,8.57089406813,1,3,6,332
39418,30,4,2017-12-28,0.0,1.0,,,7,29,144,1125
60525,26,1,2017-12-28,0.0,1.0,,,1,3,6,332
68573,22,5,2017-12-28,0.0,1.0,,,7,29,144,485
53351,29,2,2017-12-28,0.0,0.0,,,7,29,148,1450
71506,15,2,2017-12-28,3.0,1.0,0.0336292036505,10.0,1,5,21,285
31724,36,1,2017-12-28,1.0,1.0,0.237404675584,3.89152185361,1,5,21,284
13376,12,5,2017-12-28,3.0,1.0,0.00612576572072,8.48367346939,7,31,151,367
71190,22,2,2017-12-28,3.0,1.0,0.00350043755469,8.33214285714,7,29,144,485
55455,21,5,2017-12-28,0.0,1.0,,,1,4,52,399
13295,12,2,2017-12-28,7.0,1.0,0.00612576572072,8.57959183673,7,31,151,367
25079,40,4,2017-12-28,1.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
39272,30,1,2017-12-28,2.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
53076,29,0,2017-12-28,1.0,1.0,0.00123765470684,10.0,7,29,148,1450
39117,30,2,2017-12-28,0.0,1.0,,,7,29,144,1125
12281,17,0,2017-12-28,2.0,1.0,0.00072509063633,10.0,7,29,144,394
19898,24,4,2017-12-28,2.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
17443,18,0,2017-12-28,4.0,1.0,0.0248781097637,10.0,1,3,11,39
12164,17,5,2017-12-28,0.0,1.0,,,7,29,144,394
56124,21,3,2017-12-28,3.0,1.0,0.00373796724591,7.56856187291,1,4,52,399
21425,33,1,2017-12-28,1.0,0.0,0.0373796724591,6.95652173913,1,4,18,588
50448,32,3,2017-12-28,0.0,1.0,,,7,30,168,400
53118,29,5,2017-12-28,0.0,1.0,,,7,29,148,1450
39293,30,3,2017-12-28,0.0,1.0,,,7,29,144,1125
22785,14,2,2017-12-28,2.0,1.0,0.00198774846856,10.0,7,29,149,749
19406,18,1,2017-12-28,2.0,1.0,0.0248781097637,10.0,1,3,11,39
41648,27,3,2017-12-28,0.0,1.0,,,1,7,32,538
7491,13,5,2017-12-28,0.0,1.0,,,7,29,149,518
20397,24,0,2017-12-28,1.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
44815,38,1,2017-12-28,0.0,1.0,,,7,31,175,874
65803,37,1,2017-12-28,29.0,1.0,0.00122765345668,8.20773930754,7,29,149,148
57187,23,3,2017-12-28,0.0,1.0,,,7,30,170,958
9296,16,3,2017-12-28,1.0,1.0,0.0173771721465,10.0,1,5,21,534
10152,19,1,2017-12-28,12.0,1.0,0.0121677709714,10.0,1,4,14,738
32755,25,1,2017-12-28,2.0,1.0,0.00600075009376,8.9375,7,30,170,783
27301,39,5,2017-12-28,17.0,1.0,0.0198774846856,7.48427672956,1,5,21,738
13204,17,1,2017-12-28,2.0,1.0,0.00072509063633,10.0,7,29,144,394
24939,40,1,2017-12-28,2.0,1.0,0.016127015877,8.83720930233,1,4,13,1069
50204,32,1,2017-12-28,1.0,1.0,0.00236279534942,8.9417989418,7,30,168,400
20317,24,2,2017-12-28,1.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
7964,13,0,2017-12-28,21.0,1.0,0.00223277909739,8.66741321389,7,29,149,518
11244,31,1,2017-12-28,2.0,1.0,0.0036067008376,10.0,7,30,166,90
67428,35,2,2017-12-28,0.0,1.0,,,1,7,32,158
66280,34,0,2017-12-28,64.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
14244,12,4,2017-12-28,8.0,1.0,0.00612576572072,8.65306122449,7,31,151,367
65723,37,5,2017-12-28,5.0,1.0,0.00182522815352,6.50684931507,7,29,149,148
17609,18,4,2017-12-28,0.0,1.0,,,1,3,11,39
28616,39,2,2017-12-28,32.0,1.0,0.0196349543693,7.61237743538,1,5,21,738
30627,36,4,2017-12-28,0.0,1.0,,,1,5,21,284
25514,40,3,2017-12-28,0.0,1.0,,,1,4,13,1069
25192,40,2,2017-12-28,0.0,1.0,,,1,4,13,1069
9343,16,1,2017-12-28,0.0,1.0,,,1,5,21,534
9285,16,4,2017-12-28,0.0,1.0,,,1,5,21,534
32686,25,0,2017-12-28,1.0,1.0,0.00600075009376,8.10416666667,7,30,170,783
7912,13,1,2017-12-28,6.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
34134,28,5,2017-12-28,0.0,0.0,,,1,4,18,648
55836,21,4,2017-12-28,0.0,1.0,,,1,4,52,399
27218,39,4,2017-12-28,18.0,1.0,0.0198774846856,7.48427672956,1,5,21,738
55107,21,0,2017-12-28,6.0,1.0,0.00373796724591,8.78929765886,1,4,52,399
58870,23,5,2017-12-28,0.0,1.0,,,7,30,170,958
70732,22,0,2017-12-28,2.0,1.0,0.00350043755469,10.0,7,29,144,485
13122,17,2,2017-12-28,2.0,1.0,0.00072509063633,10.0,7,29,144,394
22915,14,4,2017-12-28,0.0,1.0,,,7,29,149,749
42625,27,0,2017-12-28,1.0,1.0,0.0152519064883,10.0,1,7,32,538
66542,34,4,2017-12-28,10.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
53589,29,1,2017-12-28,0.0,0.0,,,7,29,148,1450
55719,21,2,2017-12-28,1.0,1.0,0.00373796724591,6.35451505017,1,4,52,399
68406,35,1,2017-12-28,9.0,1.0,0.00185398174772,10.0,1,7,32,158
46469,20,2,2017-12-28,72.0,1.0,0.000250031253907,5.0,7,30,539,1143
9340,16,2,2017-12-28,1.0,1.0,0.0173771721465,10.0,1,5,21,534
68043,35,3,2017-12-28,2.0,1.0,0.00178147268409,10.0,1,7,32,158
49621,32,5,2017-12-28,0.0,1.0,,,7,30,168,400
10576,19,3,2017-12-28,6.0,1.0,0.0123765470684,10.0,1,4,14,738
9288,16,0,2017-12-28,1.0,1.0,0.0173771721465,10.0,1,5,21,534
11035,31,4,2017-12-28,2.0,1.0,0.00423802975372,8.52507374631,7,30,166,90
66449,34,2,2017-12-28,4.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
51983,11,2,2017-12-28,0.0,1.0,,,7,30,540,1264
45940,20,3,2017-12-28,36.0,1.0,0.000250031253907,5.0,7,30,539,1143
9757,19,5,2017-12-28,0.0,1.0,,,1,4,14,738
33725,28,4,2017-12-28,0.0,0.0,,,1,4,18,648
33400,25,3,2017-12-28,1.0,1.0,0.00600075009376,8.10416666667,7,30,170,783
40024,27,4,2017-12-28,0.0,0.0,,,1,7,32,538
71055,22,1,2017-12-28,0.0,1.0,,,7,29,144,485
60382,26,2,2017-12-28,1.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
27262,39,1,2017-12-28,39.0,1.0,0.0198774846856,7.48427672956,1,5,21,738
64066,37,3,2017-12-28,3.0,1.0,0.00182522815352,6.50684931507,7,29,149,148
11155,31,2,2017-12-28,7.0,1.0,0.00486310788849,7.4293059126,7,30,166,90
50828,32,4,2017-12-28,0.0,1.0,,,7,30,168,400
44237,38,5,2017-12-28,0.0,1.0,,,7,31,175,874
22798,14,3,2017-12-28,0.0,1.0,,,7,29,149,749
50170,32,0,2017-12-28,7.0,1.0,0.00203275409426,9.82164821648,7,30,168,400
31576,36,0,2017-12-28,4.0,1.0,0.237404675584,3.89152185361,1,5,21,284
6995,13,3,2017-12-28,3.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
13758,12,3,2017-12-28,2.0,1.0,0.00612576572072,8.34693877551,7,31,151,367
34929,28,1,2017-12-28,2.0,0.0,0.0112389048631,4.99443826474,1,4,18,648
8399,13,4,2017-12-28,4.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
32654,25,4,2017-12-28,0.0,1.0,,,7,30,170,783
49507,32,2,2017-12-28,1.0,1.0,0.00236279534942,10.0,7,30,168,400
14241,12,1,2017-12-28,8.0,1.0,0.00612576572072,8.55102040816,7,31,151,367
